	Amino Acids Biosynthesis	Hormones Biosynthesis	Aromatic Compounds Degradation	Other Biosynthesis	Superpathways	Bioluminescence	Aminoacyl-tRNA Charging	Chlorinated Compounds Degradation	Degradation/Utilization/Assimilation - Other	Cofactors, Prosthetic Groups, Electron Carriers Biosynthesis	Pentose Phosphate Pathways	Hydrogen Production	Generation of Precursor Metabolites and Energy	Interconversions	Carboxylates Degradation	Siderophore Biosynthesis	Reactive Oxygen Species Degradation	Respiration	Fermentation	Metabolic Regulators Biosynthesis	Electron Transfer	Metabolic Clusters	Chemoautotrophic Energy Metabolism	Inorganic Nutrients Metabolism	Protein Modification	Glycolysis	Mercury Detoxification	Amines and Polyamines Degradation	Fatty Acid and Lipids Degradation	Aldehyde Degradation	Arsenate Detoxification	Detoxification	Seleno-Amino Acid Detoxification	Secondary Metabolites Biosynthesis	C1 Compounds Utilization and Assimilation	Inactivation	Polymeric Compounds Degradation	Cofactors, Prosthetic Groups, Electron Carriers Degradation	Cyanide Detoxification	Steroids Degradation	Antibiotic Resistance	Secondary Metabolites Degradation	Amines and Polyamines Biosynthesis	Acetyl-CoA Biosynthesis	Carbohydrates Biosynthesis	Photosynthesis	Methylglyoxal Detoxification	Carbohydrates Degradation	Biosynthesis	Nucleosides and Nucleotides Biosynthesis	Cell Structures Biosynthesis	Other	Amino Acids Degradation	Protein Degradation	Alcohols Degradation	Aromatic Compounds Biosynthesis	Activation	Storage Compounds Biosynthesis	Hormones Degradation	TCA cycle	Acid Resistance	Fatty Acid and Lipid Biosynthesis	Entner-Duodoroff Pathways	Nucleosides and Nucleotides Degradation
Escherichia	0.3951612903225806	0.043478260869565216	0.04040404040404041	0.0	0.2691292875989446	1.0	0.25	0.0	0.06451612903225806	0.3305785123966942	0.75	0.1111111111111111	0.13333333333333333	0.05555555555555555	0.4090909090909091	0.10526315789473684	1.0	0.3333333333333333	0.16666666666666666	0.14285714285714285	0.4375	0.14545454545454545	0.2222222222222222	0.1951219512195122	0.0	0.4	0.0	0.3770491803278688	0.22857142857142856	0.2727272727272727	0.2	0.0	0.0	0.00821917808219178	0.16129032258064516	0.0	0.13043478260869565	0.0	0.0	0.125	0.2857142857142857	0.21818181818181817	0.2631578947368421	0.25	0.13793103448275862	0.0	0.125	0.30434782608695654	0.0	0.6923076923076923	0.2328767123287671	0.2	0.2608695652173913	0.0	0.5	0.1875	0.3	0.0	0.0	0.6666666666666666	0.6666666666666666	0.14054054054054055	0.3333333333333333	0.4594594594594595
Ethanoligenens	0.2903225806451613	0.0	0.010101010101010102	0.0	0.12401055408970976	0.0	0.75	0.0	0.0	0.17355371900826447	0.25	0.5555555555555556	0.0	0.0	0.06060606060606061	0.0	0.0	0.0	0.19696969696969696	0.14285714285714285	0.0	0.09090909090909091	0.16666666666666666	0.08130081300813008	0.0	0.4	0.0	0.04918032786885246	0.11428571428571428	0.09090909090909091	0.0	0.0	0.0	0.0027397260273972603	0.06451612903225806	0.0	0.06521739130434782	0.0	0.0	0.125	0.2857142857142857	0.01818181818181818	0.13157894736842105	0.0	0.07586206896551724	0.0	0.125	0.12173913043478261	0.0	0.5538461538461539	0.1506849315068493	0.0	0.0782608695652174	0.0	0.15	0.09375	0.1	0.0	0.0	0.1111111111111111	0.6666666666666666	0.05405405405405406	0.0	0.35135135135135137
Eubacterium	0.3548387096774194	0.0	0.010101010101010102	0.0	0.12137203166226913	0.0	0.75	0.0	0.03225806451612903	0.15702479338842976	0.25	0.2222222222222222	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.18181818181818182	0.07142857142857142	0.0	0.12727272727272726	0.1111111111111111	0.07317073170731707	0.0	0.4	0.0	0.03278688524590164	0.05714285714285714	0.18181818181818182	0.0	0.0	0.0	0.0013698630136986301	0.06451612903225806	0.0	0.06521739130434782	0.0	0.0	0.125	0.14285714285714285	0.02727272727272727	0.07894736842105263	0.0	0.07586206896551724	0.0	0.25	0.08695652173913043	0.0	0.5076923076923077	0.1506849315068493	0.0	0.10434782608695652	0.0	0.15	0.125	0.1	0.0	0.0	0.0	0.0	0.07027027027027027	0.0	0.3783783783783784
Eudoraea	0.25806451612903225	0.0	0.010101010101010102	0.0	0.06596306068601583	0.0	0.25	0.0	0.0	0.07851239669421488	0.25	0.0	0.0	0.05555555555555555	0.030303030303030304	0.0	1.0	0.017543859649122806	0.015151515151515152	0.0	0.0	0.07272727272727272	0.0	0.056910569105691054	0.0	0.4	0.0	0.01639344262295082	0.05714285714285714	0.09090909090909091	0.0	0.0	0.0	0.0013698630136986301	0.03225806451612903	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.00909090909090909	0.02631578947368421	0.25	0.041379310344827586	0.0	0.125	0.06086956521739131	0.0	0.4461538461538462	0.0684931506849315	0.0	0.16521739130434782	0.0	0.15	0.09375	0.1	0.0	0.0	0.1111111111111111	0.3333333333333333	0.05405405405405406	0.0	0.10810810810810811
Exiguobacterium	0.3225806451612903	0.0	0.025252525252525252	0.0	0.15567282321899736	0.0	0.75	0.0	0.0	0.2396694214876033	0.75	0.0	0.06666666666666667	0.0	0.09090909090909091	0.0	0.5	0.14035087719298245	0.3181818181818182	0.14285714285714285	0.21875	0.09090909090909091	0.0	0.08943089430894309	0.0	0.6	0.0	0.03278688524590164	0.11428571428571428	0.18181818181818182	0.2	0.0	0.0	0.00821917808219178	0.1935483870967742	0.0	0.06521739130434782	0.0	0.0	0.125	0.2857142857142857	0.03636363636363636	0.15789473684210525	0.25	0.07586206896551724	0.14285714285714285	0.125	0.1826086956521739	0.0	0.6153846153846154	0.1232876712328767	0.4	0.24347826086956523	0.0	0.4	0.125	0.2	0.0	0.0	0.4444444444444444	0.6666666666666666	0.0972972972972973	0.0	0.43243243243243246
Facklamia	0.12096774193548387	0.0	0.0	0.0	0.0633245382585752	0.0	0.5	0.0	0.0	0.0743801652892562	0.25	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.07575757575757576	0.0	0.0	0.05454545454545454	0.05555555555555555	0.016260162601626018	0.0	0.2	1.0	0.01639344262295082	0.0	0.09090909090909091	0.0	0.0	0.0	0.0013698630136986301	0.06451612903225806	0.0	0.043478260869565216	0.0	0.0	0.0	0.14285714285714285	0.00909090909090909	0.05263157894736842	0.25	0.041379310344827586	0.0	0.125	0.06086956521739131	0.0	0.5384615384615384	0.0821917808219178	0.0	0.06086956521739131	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.021621621621621623	0.0	0.35135135135135137
Faecalibacterium	0.3387096774193548	0.0	0.010101010101010102	0.0	0.12928759894459102	0.0	0.25	0.0	0.0	0.15289256198347106	0.25	0.1111111111111111	0.0	0.0	0.13636363636363635	0.0	0.0	0.03508771929824561	0.16666666666666666	0.07142857142857142	0.03125	0.10909090909090909	0.16666666666666666	0.07317073170731707	0.0	0.4	0.0	0.04918032786885246	0.11428571428571428	0.2727272727272727	0.0	0.0	0.0	0.0027397260273972603	0.1935483870967742	0.0	0.13043478260869565	0.0	0.0	0.125	0.14285714285714285	0.09090909090909091	0.13157894736842105	0.0	0.07586206896551724	0.0	0.125	0.1565217391304348	0.0	0.5846153846153846	0.1232876712328767	0.0	0.10434782608695652	0.0	0.15	0.15625	0.2	0.0	0.0	0.0	0.3333333333333333	0.08108108108108109	0.0	0.2972972972972973
Faecalicoccus	0.25806451612903225	0.0	0.005050505050505051	0.0	0.079155672823219	0.0	0.25	0.0	0.0	0.05785123966942149	0.75	0.1111111111111111	0.03333333333333333	0.0	0.015151515151515152	0.0	1.0	0.0	0.06060606060606061	0.03571428571428571	0.0	0.07272727272727272	0.0	0.024390243902439025	0.0	0.2	0.0	0.04918032786885246	0.02857142857142857	0.09090909090909091	0.0	0.0	0.0	0.0013698630136986301	0.0967741935483871	0.0	0.021739130434782608	0.0	0.0	0.0	0.14285714285714285	0.01818181818181818	0.02631578947368421	0.0	0.013793103448275862	0.0	0.0	0.05217391304347826	0.0	0.4307692307692308	0.0821917808219178	0.0	0.0782608695652174	0.0	0.05	0.15625	0.0	0.0	0.0	0.0	0.0	0.016216216216216217	0.0	0.3783783783783784
Faecalitalea	0.1935483870967742	0.0	0.005050505050505051	0.0	0.05013192612137203	0.0	0.75	0.0	0.0	0.07024793388429752	0.25	0.1111111111111111	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.06060606060606061	0.03571428571428571	0.0	0.09090909090909091	0.0	0.016260162601626018	0.0	0.0	0.0	0.01639344262295082	0.0	0.09090909090909091	0.0	0.0	0.0	0.0027397260273972603	0.06451612903225806	0.0	0.021739130434782608	0.0	0.0	0.0	0.14285714285714285	0.0	0.07894736842105263	0.0	0.020689655172413793	0.0	0.0	0.05217391304347826	0.0	0.38461538461538464	0.0958904109589041	0.0	0.05217391304347826	0.0	0.1	0.125	0.0	0.0	0.0	0.0	0.0	0.05405405405405406	0.0	0.21621621621621623
Ferrimonas	0.3548387096774194	0.014492753623188406	0.005050505050505051	0.0	0.12928759894459102	0.0	0.5	0.0	0.0	0.14049586776859505	0.75	0.0	0.06666666666666667	0.0	0.07575757575757576	0.05263157894736842	1.0	0.07017543859649122	0.045454545454545456	0.03571428571428571	0.0625	0.09090909090909091	0.05555555555555555	0.07317073170731707	0.0	0.2	0.0	0.04918032786885246	0.08571428571428572	0.18181818181818182	0.0	0.0	0.0	0.00410958904109589	0.0967741935483871	0.0	0.021739130434782608	0.0	0.0	0.0	0.0	0.01818181818181818	0.15789473684210525	0.0	0.041379310344827586	0.0	0.25	0.02608695652173913	0.0	0.6307692307692307	0.0958904109589041	0.0	0.21739130434782608	0.0	0.15	0.15625	0.2	0.0	0.0	0.4444444444444444	0.3333333333333333	0.0972972972972973	0.3333333333333333	0.2972972972972973
Ferroglobus	0.22580645161290322	0.014492753623188406	0.005050505050505051	0.0	0.047493403693931395	0.0	0.75	0.0	0.0	0.10743801652892562	0.0	0.1111111111111111	0.03333333333333333	0.0	0.06060606060606061	0.0	0.0	0.03508771929824561	0.06060606060606061	0.03571428571428571	0.0	0.10909090909090909	0.05555555555555555	0.08130081300813008	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0027397260273972603	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10526315789473684	0.0	0.034482758620689655	0.0	0.0	0.017391304347826087	0.0	0.26153846153846155	0.0547945205479452	0.0	0.06956521739130435	0.0	0.0	0.03125	0.1	0.2	0.0	0.0	0.3333333333333333	0.010810810810810811	0.0	0.10810810810810811
Ferroplasma	0.12903225806451613	0.0	0.0	0.0	0.0158311345646438	0.0	0.25	0.0	0.0	0.04132231404958678	0.0	0.2222222222222222	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.10714285714285714	0.0	0.03636363636363636	0.2222222222222222	0.04065040650406504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013698630136986301	0.0967741935483871	0.0	0.021739130434782608	0.0	0.0	0.0	0.0	0.00909090909090909	0.02631578947368421	0.0	0.05517241379310345	0.0	0.0	0.02608695652173913	0.0	0.26153846153846155	0.0273972602739726	0.0	0.043478260869565216	0.0	0.0	0.03125	0.1	0.0	0.0	0.0	0.3333333333333333	0.010810810810810811	0.3333333333333333	0.10810810810810811
Ferrovum	0.25	0.0	0.0	0.0	0.06596306068601583	0.0	0.5	0.0	0.0	0.08264462809917356	0.25	0.0	0.0	0.0	0.015151515151515152	0.0	1.0	0.12280701754385964	0.0	0.03571428571428571	0.15625	0.09090909090909091	0.05555555555555555	0.08130081300813008	0.0	0.2	0.0	0.01639344262295082	0.02857142857142857	0.09090909090909091	0.0	0.0	0.0	0.0027397260273972603	0.06451612903225806	0.0	0.021739130434782608	0.0	0.0	0.0	0.14285714285714285	0.00909090909090909	0.02631578947368421	0.0	0.04827586206896552	0.14285714285714285	0.125	0.008695652173913044	0.0	0.35384615384615387	0.1095890410958904	0.0	0.05217391304347826	0.0	0.0	0.15625	0.2	0.0	0.0	0.2222222222222222	0.0	0.05405405405405406	0.0	0.05405405405405406
Fervidicella	0.12903225806451613	0.0	0.005050505050505051	0.0	0.036939313984168866	0.0	0.75	0.0	0.0	0.08677685950413223	0.25	0.1111111111111111	0.0	0.0	0.015151515151515152	0.0	1.0	0.0	0.030303030303030304	0.03571428571428571	0.0	0.05454545454545454	0.0	0.024390243902439025	0.0	0.2	0.0	0.01639344262295082	0.02857142857142857	0.0	0.0	0.0	0.0	0.0013698630136986301	0.06451612903225806	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.00909090909090909	0.05263157894736842	0.0	0.041379310344827586	0.0	0.0	0.034782608695652174	0.0	0.3384615384615385	0.1095890410958904	0.0	0.10434782608695652	0.0	0.05	0.125	0.0	0.0	0.0	0.0	0.0	0.02702702702702703	0.0	0.21621621621621623
Fervidicoccus	0.16129032258064516	0.014492753623188406	0.0	0.0	0.04221635883905013	0.0	0.75	0.0	0.0	0.0743801652892562	0.0	0.2222222222222222	0.03333333333333333	0.0	0.030303030303030304	0.0	0.0	0.017543859649122806	0.0	0.0	0.0	0.09090909090909091	0.1111111111111111	0.04065040650406504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027397260273972603	0.06451612903225806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02631578947368421	0.25	0.034482758620689655	0.0	0.0	0.017391304347826087	0.0	0.4	0.0	0.0	0.08695652173913043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005405405405405406	0.0	0.10810810810810811
Fervidobacterium	0.25	0.0	0.005050505050505051	0.0	0.11609498680738786	0.0	0.75	0.0	0.03225806451612903	0.1446280991735537	0.75	0.1111111111111111	0.0	0.0	0.06060606060606061	0.0	0.0	0.017543859649122806	0.15151515151515152	0.10714285714285714	0.03125	0.10909090909090909	0.16666666666666666	0.07317073170731707	0.0	0.4	0.0	0.04918032786885246	0.11428571428571428	0.2727272727272727	0.0	0.0	0.0	0.0013698630136986301	0.12903225806451613	0.0	0.043478260869565216	0.0	0.0	0.75	0.14285714285714285	0.045454545454545456	0.10526315789473684	0.0	0.09655172413793103	0.14285714285714285	0.25	0.14782608695652175	0.0	0.6307692307692307	0.136986301369863	0.2	0.1826086956521739	0.0	0.15	0.03125	0.0	0.0	0.0	0.0	0.0	0.07027027027027027	0.0	0.32432432432432434
Fibrella	0.29838709677419356	0.0	0.015151515151515152	0.0	0.11345646437994723	0.0	0.75	0.0	0.03225806451612903	0.25206611570247933	0.25	0.1111111111111111	0.06666666666666667	0.0	0.21212121212121213	0.0	0.5	0.03508771929824561	0.09090909090909091	0.14285714285714285	0.0625	0.14545454545454545	0.05555555555555555	0.08943089430894309	0.0	0.4	1.0	0.04918032786885246	0.17142857142857143	0.2727272727272727	0.2	0.06666666666666667	0.0	0.010958904109589041	0.12903225806451613	0.0	0.17391304347826086	0.0	0.0	0.125	0.14285714285714285	0.12727272727272726	0.15789473684210525	0.25	0.1310344827586207	0.14285714285714285	0.25	0.19130434782608696	0.0	0.47692307692307695	0.1643835616438356	0.0	0.1826086956521739	0.0	0.3	0.09375	0.3	0.2	0.0	0.2222222222222222	0.3333333333333333	0.0918918918918919	0.0	0.10810810810810811
Fibrisoma	0.27419354838709675	0.0	0.010101010101010102	0.0	0.079155672823219	0.0	0.75	0.0	0.03225806451612903	0.14049586776859505	0.25	0.0	0.0	0.0	0.16666666666666666	0.0	1.0	0.03508771929824561	0.06060606060606061	0.07142857142857142	0.03125	0.09090909090909091	0.0	0.056910569105691054	0.0	0.2	1.0	0.03278688524590164	0.05714285714285714	0.09090909090909091	0.0	0.0	0.0	0.00410958904109589	0.0	0.0	0.10869565217391304	0.0	0.0	0.0	0.0	0.1	0.10526315789473684	0.25	0.06896551724137931	0.0	0.125	0.13043478260869565	0.0	0.5076923076923077	0.0684931506849315	0.0	0.13043478260869565	0.0	0.15	0.09375	0.1	0.0	0.0	0.1111111111111111	0.0	0.04864864864864865	0.0	0.21621621621621623
Fibrobacter	0.3064516129032258	0.0	0.005050505050505051	0.0	0.11873350923482849	0.0	0.75	0.0	0.0	0.19008264462809918	0.25	0.0	0.0	0.0	0.06060606060606061	0.0	0.5	0.07017543859649122	0.13636363636363635	0.07142857142857142	0.0625	0.10909090909090909	0.05555555555555555	0.10569105691056911	0.0	0.0	0.0	0.0	0.02857142857142857	0.09090909090909091	0.2	0.0	0.0	0.0027397260273972603	0.06451612903225806	0.0	0.08695652173913043	0.0	0.0	0.0	0.14285714285714285	0.00909090909090909	0.10526315789473684	0.0	0.08275862068965517	0.0	0.125	0.0782608695652174	0.0	0.5538461538461539	0.1232876712328767	0.0	0.08695652173913043	0.0	0.15	0.09375	0.2	0.0	0.0	0.0	0.3333333333333333	0.05405405405405406	0.0	0.0
Filifactor	0.23387096774193547	0.0	0.005050505050505051	0.0	0.10290237467018469	0.0	0.75	0.0	0.0	0.1115702479338843	0.25	0.2222222222222222	0.0	0.0	0.030303030303030304	0.0	0.0	0.03508771929824561	0.16666666666666666	0.03571428571428571	0.0625	0.07272727272727272	0.1111111111111111	0.06504065040650407	0.0	0.2	0.0	0.08196721311475409	0.0	0.0	0.2	0.0	0.0	0.0027397260273972603	0.0967741935483871	0.0	0.0	0.0	0.0	0.125	0.2857142857142857	0.00909090909090909	0.05263157894736842	0.0	0.027586206896551724	0.0	0.0	0.017391304347826087	0.0	0.5692307692307692	0.1095890410958904	0.2	0.10434782608695652	0.0	0.1	0.03125	0.1	0.0	0.0	0.0	0.3333333333333333	0.05945945945945946	0.0	0.2972972972972973
Fimbriimonas	0.13709677419354838	0.0	0.005050505050505051	0.25	0.036939313984168866	0.0	0.5	0.0	0.0	0.0371900826446281	0.25	0.0	0.0	0.0	0.030303030303030304	0.0	1.0	0.03508771929824561	0.0	0.0	0.03125	0.05454545454545454	0.0	0.04065040650406504	0.0	0.2	1.0	0.03278688524590164	0.02857142857142857	0.09090909090909091	0.0	0.0	0.0	0.0013698630136986301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00909090909090909	0.02631578947368421	0.0	0.027586206896551724	0.0	0.125	0.06086956521739131	0.0	0.38461538461538464	0.0273972602739726	0.0	0.06086956521739131	0.0	0.15	0.09375	0.0	0.0	0.0	0.0	0.0	0.016216216216216217	0.0	0.02702702702702703
Finegoldia	0.1774193548387097	0.0	0.005050505050505051	0.0	0.11081794195250659	0.0	0.75	0.0	0.0	0.19834710743801653	0.25	0.4444444444444444	0.03333333333333333	0.0	0.045454545454545456	0.05263157894736842	0.0	0.03508771929824561	0.19696969696969696	0.07142857142857142	0.0	0.10909090909090909	0.05555555555555555	0.032520325203252036	0.0	0.2	0.0	0.01639344262295082	0.05714285714285714	0.09090909090909091	0.0	0.0	0.0	0.005479452054794521	0.16129032258064516	0.0	0.043478260869565216	0.0	0.0	0.125	0.2857142857142857	0.00909090909090909	0.13157894736842105	0.0	0.06206896551724138	0.0	0.125	0.043478260869565216	0.0	0.5692307692307692	0.136986301369863	0.0	0.13043478260869565	0.0	0.2	0.125	0.1	0.0	0.0	0.0	0.3333333333333333	0.04864864864864865	0.0	0.32432432432432434
Fischerella	0.3225806451612903	0.0	0.0	0.0	0.08179419525065963	0.0	0.75	0.0	0.0	0.1652892561983471	0.75	0.0	0.06666666666666667	0.0	0.045454545454545456	0.0	1.0	0.05263157894736842	0.0	0.07142857142857142	0.03125	0.10909090909090909	0.0	0.08943089430894309	0.0	0.4	1.0	0.06557377049180328	0.05714285714285714	0.18181818181818182	0.0	0.06666666666666667	0.0	0.009589041095890411	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.02727272727272727	0.15789473684210525	0.25	0.08275862068965517	0.14285714285714285	0.25	0.06956521739130435	0.0	0.4153846153846154	0.0958904109589041	0.0	0.1391304347826087	0.0	0.05	0.125	0.2	0.0	0.0	0.1111111111111111	0.0	0.05945945945945946	0.0	0.21621621621621623
Flavobacteria	0.33064516129032256	0.0	0.015151515151515152	0.0	0.1424802110817942	0.0	0.25	0.023809523809523808	0.0967741935483871	0.21487603305785125	0.25	0.5555555555555556	0.0	0.05555555555555555	0.15151515151515152	0.0	1.0	0.19298245614035087	0.13636363636363635	0.07142857142857142	0.3125	0.09090909090909091	0.2777777777777778	0.06504065040650407	0.0	0.2	0.0	0.03278688524590164	0.08571428571428572	0.09090909090909091	0.4	0.0	0.0	0.00410958904109589	0.03225806451612903	0.0	0.06521739130434782	0.0	0.0	0.125	0.14285714285714285	0.05454545454545454	0.10526315789473684	0.25	0.0896551724137931	0.0	0.125	0.11304347826086956	0.0	0.6	0.1232876712328767	0.2	0.2	0.0	0.2	0.09375	0.2	0.2	0.0	0.2222222222222222	0.6666666666666666	0.07567567567567568	0.0	0.21621621621621623
Flavobacteriaceae	0.4032258064516129	0.014492753623188406	0.025252525252525252	0.0	0.20052770448548812	0.0	0.5	0.023809523809523808	0.06451612903225806	0.3181818181818182	0.25	0.0	0.06666666666666667	0.05555555555555555	0.19696969696969696	0.0	1.0	0.2807017543859649	0.09090909090909091	0.17857142857142858	0.34375	0.14545454545454545	0.1111111111111111	0.14634146341463414	0.0	0.4	0.0	0.08196721311475409	0.11428571428571428	0.2727272727272727	0.4	0.0	0.0	0.00684931506849315	0.1935483870967742	0.0	0.21739130434782608	0.0	0.0	0.75	0.14285714285714285	0.10909090909090909	0.21052631578947367	0.25	0.1310344827586207	0.0	0.25	0.20869565217391303	0.0	0.6153846153846154	0.136986301369863	0.2	0.26956521739130435	0.0	0.4	0.125	0.3	0.2	0.0	0.2222222222222222	0.3333333333333333	0.08108108108108109	0.0	0.2972972972972973
Flavobacteriales	0.3387096774193548	0.0	0.015151515151515152	0.0	0.1345646437994723	0.0	0.25	0.023809523809523808	0.06451612903225806	0.17768595041322313	0.25	0.0	0.0	0.0	0.06060606060606061	0.0	0.5	0.08771929824561403	0.015151515151515152	0.07142857142857142	0.0625	0.12727272727272726	0.05555555555555555	0.11382113821138211	0.0	0.0	0.0	0.03278688524590164	0.05714285714285714	0.18181818181818182	0.4	0.0	0.0	0.0013698630136986301	0.06451612903225806	0.0	0.08695652173913043	0.0	0.0	0.125	0.14285714285714285	0.02727272727272727	0.05263157894736842	0.25	0.08275862068965517	0.0	0.25	0.09565217391304348	0.0	0.49230769230769234	0.1232876712328767	0.2	0.1826086956521739	0.0	0.05	0.09375	0.2	0.2	0.0	0.1111111111111111	0.0	0.0972972972972973	0.0	0.21621621621621623
Flavobacterium	0.31451612903225806	0.014492753623188406	0.015151515151515152	0.0	0.11345646437994723	0.0	0.5	0.0	0.0	0.2024793388429752	0.25	0.0	0.06666666666666667	0.05555555555555555	0.15151515151515152	0.0	1.0	0.05263157894736842	0.06060606060606061	0.03571428571428571	0.0625	0.10909090909090909	0.0	0.04878048780487805	0.0	0.2	0.0	0.0	0.02857142857142857	0.09090909090909091	0.2	0.0	0.0	0.00410958904109589	0.03225806451612903	0.0	0.043478260869565216	0.0	0.0	0.125	0.0	0.08181818181818182	0.10526315789473684	0.25	0.06896551724137931	0.0	0.125	0.11304347826086956	0.0	0.5692307692307692	0.1095890410958904	0.0	0.2	0.0	0.15	0.09375	0.1	0.0	0.0	0.3333333333333333	0.0	0.07567567567567568	0.0	0.16216216216216217
Flavonifractor	0.3548387096774194	0.0	0.04040404040404041	0.0	0.1345646437994723	0.0	0.5	0.0	0.0	0.13636363636363635	0.0	0.3333333333333333	0.0	0.0	0.19696969696969696	0.0	0.5	0.03508771929824561	0.3333333333333333	0.07142857142857142	0.0	0.09090909090909091	0.1111111111111111	0.10569105691056911	0.0	0.2	0.0	0.16393442622950818	0.11428571428571428	0.18181818181818182	0.0	0.0	0.0	0.0027397260273972603	0.12903225806451613	0.0	0.06521739130434782	0.0	0.0	0.125	0.2857142857142857	0.07272727272727272	0.07894736842105263	0.0	0.06206896551724138	0.0	0.125	0.10434782608695652	0.0	0.4	0.0958904109589041	0.0	0.13043478260869565	0.0	0.35	0.125	0.1	0.0	0.0	0.1111111111111111	0.0	0.04864864864864865	0.0	0.40540540540540543
Flectobacillus	0.25806451612903225	0.0	0.030303030303030304	0.0	0.07387862796833773	0.0	0.5	0.11904761904761904	0.0	0.128099173553719	0.25	0.0	0.03333333333333333	0.0	0.09090909090909091	0.0	1.0	0.07017543859649122	0.015151515151515152	0.0	0.09375	0.09090909090909091	0.0	0.04878048780487805	0.0	0.2	0.0	0.01639344262295082	0.05714285714285714	0.09090909090909091	0.0	0.0	0.0	0.00410958904109589	0.03225806451612903	0.0	0.08695652173913043	0.0	0.0	0.0	0.0	0.05454545454545454	0.02631578947368421	0.0	0.041379310344827586	0.0	0.125	0.11304347826086956	0.0	0.47692307692307695	0.0684931506849315	0.0	0.10434782608695652	0.0	0.15	0.125	0.1	0.0	0.0	0.3333333333333333	0.0	0.04864864864864865	0.0	0.08108108108108109
Flexibacter	0.41935483870967744	0.0	0.050505050505050504	0.0	0.14511873350923482	0.0	0.5	0.14285714285714285	0.03225806451612903	0.24380165289256198	0.25	0.0	0.03333333333333333	0.0	0.06060606060606061	0.0	1.0	0.05263157894736842	0.030303030303030304	0.0	0.0625	0.12727272727272726	0.05555555555555555	0.0975609756097561	0.0	0.2	0.0	0.04918032786885246	0.11428571428571428	0.0	0.2	0.0	0.0	0.005479452054794521	0.0967741935483871	0.0	0.021739130434782608	0.0	0.0	0.125	0.14285714285714285	0.03636363636363636	0.05263157894736842	0.25	0.06896551724137931	0.0	0.0	0.043478260869565216	0.0	0.5846153846153846	0.136986301369863	0.4	0.22608695652173913	0.0	0.15	0.15625	0.2	0.2	0.0	0.3333333333333333	0.0	0.07027027027027027	0.0	0.24324324324324326
Flexistipes	0.31451612903225806	0.0	0.015151515151515152	0.0	0.1266490765171504	0.0	0.5	0.0	0.0	0.1859504132231405	0.25	0.1111111111111111	0.0	0.0	0.06060606060606061	0.0	0.5	0.07017543859649122	0.10606060606060606	0.10714285714285714	0.125	0.09090909090909091	0.2222222222222222	0.08943089430894309	0.0	0.2	0.0	0.04918032786885246	0.08571428571428572	0.09090909090909091	0.2	0.0	0.0	0.0013698630136986301	0.06451612903225806	0.0	0.021739130434782608	0.0	0.0	0.125	0.14285714285714285	0.0	0.18421052631578946	0.25	0.09655172413793103	0.0	0.0	0.034782608695652174	0.0	0.4461538461538462	0.1232876712328767	0.2	0.13043478260869565	0.0	0.15	0.125	0.3	0.0	0.0	0.2222222222222222	0.3333333333333333	0.08108108108108109	0.0	0.05405405405405406
